Author;Date;Content;Attachments;
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye: :sanseye:";"";
"Service Account#8102";"04-Jan-19 05:38 PM";"fire ass";"";
"Service Account#8102";"04-Jan-19 05:38 PM";":thinkingemoji:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye: :sanseye: :sanseye: :sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye: :sanseye: :sanseye: :sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":sanseye: :sanseye: :sanseye: :sanseye:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";"I get it.. u like spans";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";"Sans";"";
"Service Account#8102";"04-Jan-19 05:38 PM";":yee:";"";
"Service Account#8102";"04-Jan-19 05:38 PM";":tux:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":hell:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":bmpcruungles:";"";
"Service Account#8102";"04-Jan-19 05:38 PM";":tux:";"";
"Ghosting#4578";"04-Jan-19 05:38 PM";":fred:";"";
"Service Account#8102";"04-Jan-19 05:38 PM";":liberaldestroyed:";"";
"Ghosting#4578";"04-Jan-19 05:39 PM";":shuckle:";"";
"Service Account#8102";"04-Jan-19 05:39 PM";":Kappa420:";"";
"Ghosting#4578";"04-Jan-19 05:39 PM";":joey:";"";
"Service Account#8102";"04-Jan-19 05:39 PM";":dabbingmonika:";"";
"Ghosting#4578";"04-Jan-19 05:39 PM";":bmpcat:";"";
"Service Account#8102";"04-Jan-19 05:39 PM";":Stalinapproves:";"";
"Ghosting#4578";"04-Jan-19 05:39 PM";":anguish2: :anguish2: :beast: :beast:";"";
"Service Account#8102";"04-Jan-19 05:39 PM";":owocat:";"";
"Service Account#8102";"04-Jan-19 05:39 PM";"sorry";"";
"Ghosting#4578";"04-Jan-19 05:39 PM";":triggered:";"";
"Service Account#8102";"04-Jan-19 05:39 PM";":ConceitedReaction:";"";
"Ghosting#4578";"04-Jan-19 05:39 PM";"Why";"";
"Service Account#8102";"04-Jan-19 05:39 PM";"i didn't do it";"";
"Ghosting#4578";"04-Jan-19 05:39 PM";"What";"";
"Service Account#8102";"04-Jan-19 05:39 PM";":no:";"";
"Service Account#8102";"04-Jan-19 05:40 PM";":HappyMamba:";"";
"Ghosting#4578";"04-Jan-19 05:40 PM";":callmecarson:";"";
"Service Account#8102";"04-Jan-19 05:40 PM";"CARSON";"";
"Ghosting#4578";"04-Jan-19 05:40 PM";"Yeahs";"";
"Service Account#8102";"04-Jan-19 05:40 PM";"is carson actually a car";"";
"Ghosting#4578";"04-Jan-19 05:40 PM";"Carksman";"";
"Ghosting#4578";"04-Jan-19 05:40 PM";"Sometimes I wish Carson was real";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"yeah";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"carlmecarson is the besta nime";"";
"Ghosting#4578";"04-Jan-19 05:41 PM";"e-girl ??? e-bitch.";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"da A M n";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"yo like";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"fire black";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"?????";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"n word gang";"";
"Ghosting#4578";"04-Jan-19 05:41 PM";":GRF:";"";
"Ghosting#4578";"04-Jan-19 05:41 PM";"garfed";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"racial equality: all races can say the n word";"";
"Service Account#8102";"04-Jan-19 05:41 PM";"garfeild is hot";"";
"Service Account#8102";"04-Jan-19 05:42 PM";"i want to pet that cat";"";
"Ghosting#4578";"04-Jan-19 05:42 PM";":cruungles: pet tat posy";"";
"Ghosting#4578";"04-Jan-19 05:42 PM";":garf:";"";
"Service Account#8102";"04-Jan-19 05:42 PM";"biggus pettus";"";
"Service Account#8102";"04-Jan-19 05:42 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530924029264134148/wood.mp3";
"Ghosting#4578";"04-Jan-19 05:43 PM";"waht this";"";
"Service Account#8102";"04-Jan-19 05:43 PM";"c OL e c c c";"";
"Service Account#8102";"04-Jan-19 05:43 PM";"w oo o odo d";"";
"Ghosting#4578";"04-Jan-19 05:43 PM";"wat is this";"";
"Service Account#8102";"04-Jan-19 05:43 PM";"https://www.youtube.com/watch?v=8AOsP9BKBoc";"";
"Ghosting#4578";"04-Jan-19 05:43 PM";"radioactiv e";"";
"Ghosting#4578";"04-Jan-19 05:43 PM";"oowowahahahaahaa";"";
"Ghosting#4578";"04-Jan-19 05:43 PM";"im ravdioavate";"";
"Service Account#8102";"04-Jan-19 05:44 PM";"im waking up";"";
"Service Account#8102";"04-Jan-19 05:44 PM";"to ash and dust";"";
"Service Account#8102";"04-Jan-19 05:44 PM";"i wipe my ass and slap my nuts";"";
"Ghosting#4578";"04-Jan-19 05:44 PM";"didnt expect that";"";
"Service Account#8102";"04-Jan-19 05:44 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530924494982873110/Screen_Shot_2018-06-26_at_11.png";
"Ghosting#4578";"04-Jan-19 05:44 PM";"wat game";"";
"Service Account#8102";"04-Jan-19 05:44 PM";"metal gear solid 2";"";
"Ghosting#4578";"04-Jan-19 05:44 PM";"................ ni";"";
"Ghosting#4578";"04-Jan-19 05:44 PM";"ckle";"";
"Service Account#8102";"04-Jan-19 05:44 PM";"nargle";"";
"Service Account#8102";"04-Jan-19 05:44 PM";"ahah aah";"";
"Service Account#8102";"04-Jan-19 05:45 PM";"didn't you know some programming language";"";
"Ghosting#4578";"04-Jan-19 05:45 PM";"i wish zombie real";"";
"Ghosting#4578";"04-Jan-19 05:45 PM";"i know no language";"";
"Ghosting#4578";"04-Jan-19 05:45 PM";"😳";"";
"Service Account#8102";"04-Jan-19 05:45 PM";"yeah, i kind of wish for the destruction of social order so i can do whati want without judgement";"";
"Ghosting#4578";"04-Jan-19 05:45 PM";"heaheae yes";"";
"Ghosting#4578";"04-Jan-19 05:45 PM";"what if someone started screwing zombies 😡 :desolate:";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"just";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"if someone started";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"fucking zombies?";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"that'd be nasty";"";
"Ghosting#4578";"04-Jan-19 05:46 PM";"yah";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"thats like trying to fuck a package of sliced chicken";"";
"Ghosting#4578";"04-Jan-19 05:46 PM";"but noone would be alive to judge";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"oh";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"yeah";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"that's true";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"im sure somebody got the wise idea to get jiggly with the zombie niggas";"";
"Ghosting#4578";"04-Jan-19 05:46 PM";"u basically";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"**nah man**";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"that's nasty";"";
"Service Account#8102";"04-Jan-19 05:46 PM";"im more of a raspberry Pi kind of guy";"";
"Ghosting#4578";"04-Jan-19 05:47 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530925150917492746/Screen_Shot_2018-08-25_at_6.22.59_pm.png";
"Service Account#8102";"04-Jan-19 05:47 PM";"squatt";"";
"Ghosting#4578";"04-Jan-19 05:47 PM";"that me and my demon friend";"";
"Ghosting#4578";"04-Jan-19 05:47 PM";"im the venom one";"";
"Service Account#8102";"04-Jan-19 05:47 PM";"jesus broke off the cross and is back for revenge";"";
"Service Account#8102";"04-Jan-19 05:47 PM";"https://cdn.discordapp.com/attachments/182716410722516992/530925240860278837/aqxLPNrV_700w_0.jpg";"";
"Ghosting#4578";"04-Jan-19 05:47 PM";"``screaming noises commence``";"";
"Ghosting#4578";"04-Jan-19 05:48 PM";"heeeeeh";"";
"Service Account#8102";"04-Jan-19 05:48 PM";"ngl";"";
"Service Account#8102";"04-Jan-19 05:48 PM";"jesus is kinda hot";"";
"Service Account#8102";"04-Jan-19 05:48 PM";"i mean";"";
"Service Account#8102";"04-Jan-19 05:48 PM";"hitler";"";
"Service Account#8102";"04-Jan-19 05:48 PM";"*What's the difference?*";"";
"Ghosting#4578";"04-Jan-19 05:48 PM";"same thing";"";
"Service Account#8102";"04-Jan-19 05:48 PM";"LOL";"";
"Ghosting#4578";"04-Jan-19 05:48 PM";"haeha bad minds think alike";"";
"Service Account#8102";"04-Jan-19 05:48 PM";"w i s e s t      m i n d s";"";
"Ghosting#4578";"04-Jan-19 05:48 PM";"lol  no thanks!!!!!!!";"";
"Ghosting#4578";"04-Jan-19 05:48 PM";"ill never be wise";"";
"Ghosting#4578";"04-Jan-19 05:48 PM";"o,,o";"";
"Service Account#8102";"04-Jan-19 05:48 PM";"your wise in spesific areas";"";
"Service Account#8102";"04-Jan-19 05:49 PM";"but not in all";"";
"Ghosting#4578";"04-Jan-19 05:49 PM";"``cackle noise``";"";
"Ghosting#4578";"04-Jan-19 05:49 PM";"Pinned a message.";"";
"Service Account#8102";"04-Jan-19 05:49 PM";"you are wise in being the biggest fuckshitter in the land";"";
"Ghosting#4578";"04-Jan-19 05:49 PM";"wOW BITCH'";"";
"Service Account#8102";"04-Jan-19 05:49 PM";"THATS A COMPLIMENT";"";
"Ghosting#4578";"04-Jan-19 05:49 PM";"i will KICk yoou";"";
"Service Account#8102";"04-Jan-19 05:49 PM";"NOoOO";"";
"Ghosting#4578";"04-Jan-19 05:49 PM";"not its NOTOTT";"";
"Service Account#8102";"04-Jan-19 05:49 PM";"YEAH IT IS";"";
"Service Account#8102";"04-Jan-19 05:49 PM";"LV.1 CROOK";"";
"Ghosting#4578";"04-Jan-19 05:50 PM";"do u still pl,ay minecfat";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"not frequently but yes";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"funny story";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"i made a gang inside a server";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"named";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"""collect wood""";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"then 4 of them played minecraft";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"srvr still up";"";
"Ghosting#4578";"04-Jan-19 05:50 PM";"collect wood";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"collect";"";
"Ghosting#4578";"04-Jan-19 05:50 PM";"did u collect wood";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"v00d";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"yeH";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"a lot";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"i made a flying swastika";"";
"Service Account#8102";"04-Jan-19 05:50 PM";"and then memed it";"";
"Ghosting#4578";"04-Jan-19 05:50 PM";"oh noo";"";
"Ghosting#4578";"04-Jan-19 05:50 PM";"did u eat it";"";
"Ghosting#4578";"04-Jan-19 05:51 PM";"😡";"";
"Service Account#8102";"04-Jan-19 05:51 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530926191687892992/swastika.png";
"Service Account#8102";"04-Jan-19 05:51 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530926193805885441/wood.png";
"Ghosting#4578";"04-Jan-19 05:51 PM";"these r good ...............";"";
"Ghosting#4578";"04-Jan-19 05:51 PM";"ur smart";"";
"Service Account#8102";"04-Jan-19 05:51 PM";"im like, fucking";"";
"Service Account#8102";"04-Jan-19 05:51 PM";"sp00k right now";"";
"Service Account#8102";"04-Jan-19 05:51 PM";"firtnut";"";
"Service Account#8102";"04-Jan-19 05:51 PM";"fortnut";"";
"Ghosting#4578";"04-Jan-19 05:51 PM";"whiy spooky";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"like";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"uh";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"man";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"whats it called";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"fuckinn";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"oh yeah";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"ive been feeling dizzy for no fucking reason";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"randomly";"";
"Ghosting#4578";"04-Jan-19 05:52 PM";"ummmmm";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"so yeah, im dying of shitfuck";"";
"Ghosting#4578";"04-Jan-19 05:52 PM";"do u have a disease";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"idki hope not";"";
"Ghosting#4578";"04-Jan-19 05:52 PM";"hehé i wish i had a disease :(";"";
"Service Account#8102";"04-Jan-19 05:52 PM";"you are a disease";"";
"Ghosting#4578";"04-Jan-19 05:52 PM";"yeah true :(";"";
"Ghosting#4578";"04-Jan-19 05:52 PM";"*sad noise*";"";
"Service Account#8102";"04-Jan-19 05:53 PM";"but you got what you want and more";"";
"Ghosting#4578";"04-Jan-19 05:53 PM";"heehe but im not dying from it";"";
"Service Account#8102";"04-Jan-19 05:53 PM";"ah";"";
"Service Account#8102";"04-Jan-19 05:53 PM";"yeetazine my guy";"";
"Service Account#8102";"04-Jan-19 05:53 PM";"dw, aids comes in many forms";"";
"Ghosting#4578";"04-Jan-19 05:53 PM";"heeheehe";"";
"Service Account#8102";"04-Jan-19 05:53 PM";"fun fact: mafia city ads are fucking godlike";"";
"Ghosting#4578";"04-Jan-19 05:53 PM";"?";"";
"Ghosting#4578";"04-Jan-19 05:53 PM";"how";"";
"Service Account#8102";"04-Jan-19 05:54 PM";"yeah";"";
"Service Account#8102";"04-Jan-19 05:54 PM";"godly";"";
"Service Account#8102";"04-Jan-19 05:54 PM";"fuckin";"";
"Service Account#8102";"04-Jan-19 05:54 PM";"https://www.youtube.com/watch?v=Yke9BhP1uks&t=327s";"";
"Ghosting#4578";"04-Jan-19 05:54 PM";"i drew a girl that looks like yuri by mistake";"";
"Service Account#8102";"04-Jan-19 05:54 PM";"gg nice";"";
"Ghosting#4578";"04-Jan-19 05:55 PM";"i like that it looks nice";"";
"Ghosting#4578";"04-Jan-19 05:55 PM";"u transform";"";
"Service Account#8102";"04-Jan-19 05:55 PM";"just";"";
"Service Account#8102";"04-Jan-19 05:55 PM";"shapeshift into various other people";"";
"Ghosting#4578";"04-Jan-19 05:55 PM";"hunch hucn huhnch";"";
"Ghosting#4578";"04-Jan-19 05:55 PM";"sounds like my kind of game";"";
"Ghosting#4578";"04-Jan-19 05:55 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530927389593567254/Screen_Shot_2018-12-27_at_12.59.27_am.png";
"Service Account#8102";"04-Jan-19 05:55 PM";"its like GTAV in the unity engine for mobile";"";
"Service Account#8102";"04-Jan-19 05:56 PM";"h00ky";"";
"Ghosting#4578";"04-Jan-19 05:56 PM";"texas babayyy";"";
"Service Account#8102";"04-Jan-19 05:56 PM";"TExAAsssS";"";
"Service Account#8102";"04-Jan-19 05:56 PM";"fun fact: gta v is modeleda fter the city of texas";"";
"Ghosting#4578";"04-Jan-19 05:56 PM";"ooghh";"";
"Ghosting#4578";"04-Jan-19 05:56 PM";"they made gta a rael tihng?";"";
"Service Account#8102";"04-Jan-19 05:56 PM";"yeah its called";"";
"Service Account#8102";"04-Jan-19 05:56 PM";"saudi arabia";"";
"Ghosting#4578";"04-Jan-19 05:57 PM";"``erhhh``";"";
"Ghosting#4578";"04-Jan-19 05:57 PM";"``wahhh``";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"er5yh jmk,opsdrfvghio;s";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"dude";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"ive been seeinga";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"a lot of romanian people";"";
"Ghosting#4578";"04-Jan-19 05:57 PM";"cats?";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"on the internet";"";
"Ghosting#4578";"04-Jan-19 05:57 PM";"oh";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"ive been seeing cats too";"";
"Ghosting#4578";"04-Jan-19 05:57 PM";"where?";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"helps my anxiety";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"they get me";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"cats get me more than i get me man";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"i swear";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"anyways yeah";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"romanians on the internet";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"i just see a lot more now";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"idk why";"";
"Ghosting#4578";"04-Jan-19 05:57 PM";"maybe because ur finally realising they are there";"";
"Ghosting#4578";"04-Jan-19 05:57 PM";"o,,o";"";
"Service Account#8102";"04-Jan-19 05:57 PM";"oh damn";"";
"Service Account#8102";"04-Jan-19 05:58 PM";"i officially recognize israel (And romanians) as an independent state";"";
"Ghosting#4578";"04-Jan-19 05:58 PM";"kekekeke";"";
"Ghosting#4578";"04-Jan-19 05:58 PM";"nishihshishishishi";"";
"Ghosting#4578";"04-Jan-19 05:58 PM";"if u laugh like nishshshishishishiish ur a demon";"";
"Service Account#8102";"04-Jan-19 05:58 PM";"ah";"";
"Service Account#8102";"04-Jan-19 05:58 PM";"my laugh is too stupid to be that, so good";"";
"Ghosting#4578";"04-Jan-19 05:58 PM";"*kakaakakakaakchoo*";"";
"Service Account#8102";"04-Jan-19 05:59 PM";"https://www.youtube.com/watch?v=yeqe3CeX3Og";"";
"Ghosting#4578";"04-Jan-19 05:59 PM";"u suck with crossbow";"";
"Service Account#8102";"04-Jan-19 05:59 PM";"i Kn oW";"";
"Service Account#8102";"04-Jan-19 05:59 PM";"semi and l96";"";
"Service Account#8102";"04-Jan-19 05:59 PM";"best weapons in game";"";
"Service Account#8102";"04-Jan-19 05:59 PM";"change my mind";"";
"Ghosting#4578";"04-Jan-19 05:59 PM";"*hacks ur mind*";"";
"Ghosting#4578";"04-Jan-19 06:00 PM";"ahh rock best weapon";"";
"Service Account#8102";"04-Jan-19 06:00 PM";"shut";"";
"Service Account#8102";"04-Jan-19 06:00 PM";"u right";"";
"Service Account#8102";"04-Jan-19 06:00 PM";"shit*";"";
"Service Account#8102";"04-Jan-19 06:00 PM";"ass*";"";
"Ghosting#4578";"04-Jan-19 06:00 PM";"lookat my friend";"";
"Ghosting#4578";"04-Jan-19 06:00 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530928634362593280/Screenshot_2018-12-28-23-39-38-1.png";
"Service Account#8102";"04-Jan-19 06:00 PM";"holy moly";"";
"Ghosting#4578";"04-Jan-19 06:00 PM";"yah..";"";
"Service Account#8102";"04-Jan-19 06:01 PM";"ur friend pretty friendo";"";
"Ghosting#4578";"04-Jan-19 06:01 PM";"yahe is beautukf";"";
"Ghosting#4578";"04-Jan-19 06:01 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530928848217309195/Screenshot_2018-12-28-02-08-14-1.png";
"Service Account#8102";"04-Jan-19 06:01 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530928882073993232/trash.png";
"Service Account#8102";"04-Jan-19 06:01 PM";"rise";"";
"Ghosting#4578";"04-Jan-19 06:01 PM";"wat was that one";"";
"Ghosting#4578";"04-Jan-19 06:02 PM";"on8";"";
"Service Account#8102";"04-Jan-19 06:02 PM";"my discord bot";"";
"Ghosting#4578";"04-Jan-19 06:02 PM";"hehe nice";"";
"Ghosting#4578";"04-Jan-19 06:02 PM";"*rises*";"";
"Service Account#8102";"04-Jan-19 06:02 PM";"seig heil";"";
"Ghosting#4578";"04-Jan-19 06:02 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530929040027287582/ert.png";
"Service Account#8102";"04-Jan-19 06:02 PM";"biggus think";"";
"Ghosting#4578";"04-Jan-19 06:03 PM";"thinjs thinks thinks thinks thinsk";"";
"Service Account#8102";"04-Jan-19 06:04 PM";"th0nk";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"i want suhin";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"suhni";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"sushi";"";
"Service Account#8102";"04-Jan-19 06:04 PM";"ive never had sushi";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"wqat...";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"ur missing out";"";
"Service Account#8102";"04-Jan-19 06:04 PM";"idk man, i dont eat a lot of food ive never seen before";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"sush i si so good";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"avocado and cucumber sushi";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"yeumyum";"";
"Ghosting#4578";"04-Jan-19 06:04 PM";"=";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"nice";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"ive never had rice, either";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"l0l";"";
"Ghosting#4578";"04-Jan-19 06:05 PM";"WAHt";"";
"Ghosting#4578";"04-Jan-19 06:05 PM";"RLLY";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"yee";"";
"Ghosting#4578";"04-Jan-19 06:05 PM";"wtf";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"dude im in";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"i was in new mexico for";"";
"Ghosting#4578";"04-Jan-19 06:05 PM";"ur a mad lad";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"14.5 years";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"new mexico grows tacos right out of the ground";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"and we have it on thanksgiving";"";
"Ghosting#4578";"04-Jan-19 06:05 PM";"tACHNOS";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"cause new mexico full of";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"**natives**";"";
"Service Account#8102";"04-Jan-19 06:05 PM";"and **mexicos**";"";
"Ghosting#4578";"04-Jan-19 06:05 PM";"grrrr2";"";
"Ghosting#4578";"04-Jan-19 06:05 PM";"™";"";
"Ghosting#4578";"04-Jan-19 06:05 PM";"ubitch™";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"im bgi ass sa ssd d da da ad a faf fas ads sd dadasdadsa sda sa d";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"scak";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"ss";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"as";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"sack";"";
"Ghosting#4578";"04-Jan-19 06:06 PM";"big ass sad";"";
"Ghosting#4578";"04-Jan-19 06:06 PM";"hay...";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"ass sack";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"imagine like";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"filling a sock with ice";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"and just";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"beating someone with it";"";
"Ghosting#4578";"04-Jan-19 06:06 PM";"";"https://cdn.discordapp.com/attachments/497984219583217664/530930125127155712/mothman_is_real.gif";
"Ghosting#4578";"04-Jan-19 06:06 PM";"like a butter sock";"";
"Service Account#8102";"04-Jan-19 06:06 PM";"barack obama ISNT REAL";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"yeah";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"but ice";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"SHUT THE FUCK UPPP";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"he is real......";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"BLACK OBAAMA DONT EXIST";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"HE DOES";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"OK";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"OK";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"NON NONNNON";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"HE DOES";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"IVE NOT SEEN HIm";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"HE NOIT EXIST";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"ANE EASFG H";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"AHW IGFk Wh";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"EH DOTNE XSIAT";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"HE AOS";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"HE IS REALLL";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"OBAMA IS A LIE";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"AAAHHHHH";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"HES AN ALIEN";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"HE IS REAL";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"MADE BY THE OGVERNMENR";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"REAl";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"OKAY";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"REAL";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"REAL";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"REA
L";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"LETS GET THIS STRAIGHT";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"OBAMA MAN IS REALL";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"the government made aliens";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"to blame something";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"for their secret nazi technology";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"U R JUST PA PISSY";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"obama is an ""alien""";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"okay";"";
"Ghosting#4578";"04-Jan-19 06:07 PM";"PUSSY OBAMA IS REAL";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"obama is an ""alien"" which is actually";"";
"Service Account#8102";"04-Jan-19 06:07 PM";"OBAMA IS NAZI TECHNOLOGY";"";
"Ghosting#4578";"04-Jan-19 06:08 PM";"*fine i give up*";"";
"Ghosting#4578";"04-Jan-19 06:08 PM";":(";"";
"Service Account#8102";"04-Jan-19 06:08 PM";"i rest my case";"";
"Ghosting#4578";"04-Jan-19 06:08 PM";"i just pluck hairs out of my head";"";
"Ghosting#4578";"04-Jan-19 06:08 PM";"pluck";"";
"Ghosting#4578";"04-Jan-19 06:08 PM";"pluck";"";
